2887	5
2888	3
2889	4
2890	3
2891	6
2892	4
2893	1
2894	5
2895	2
2896	2
2897	6
2898	2
2899	0
2900	4
2901	6
2902	2
2903	3
2904	1
2905	2
2906	6
2907	1
2908	0
2909	1
2910	3
2911	4
2912	2
2913	2
2914	6
2915	5
2916	1
2917	4
2918	4
2919	1
2920	2
2921	7
2922	2
2923	3
2924	4
2925	4
2926	1
2927	3
2928	2
2929	1
2930	3
2931	3
2932	1
2933	1
2934	1
2935	5
2936	2
2937	0
2938	5
2939	3
2940	1
2941	4
2942	3
2943	2
2944	3
2945	3
2946	4
2947	6
2948	3
2949	2
2950	2
2951	4
2952	4
2953	2
2954	3
2955	2
2956	1
2957	1
2958	1
2959	3
2960	1
2961	6
2962	5
2963	4
2964	2
2965	3
2966	1
2967	5
2968	3
2969	4
2970	0
2971	3
2972	2
2973	3
2974	2
2975	1
2976	1
2977	3
2978	2
2979	4
2980	6
2981	5
2982	0
2983	2
2984	0
2985	2
2986	6
2987	3
2988	3
2989	3
2990	3
2991	3
2992	4
2993	1
2994	4
2995	4
2996	2
2997	2
2998	2
2999	4
3000	1
3001	1
3002	6
3003	5
3004	11
3005	7
3006	5
3007	9
3008	5
3009	6
3010	3
3011	2
3012	3
3013	8
3014	8
3015	5
3016	6
3017	5
3018	11
3019	15
3020	6
3021	7
3022	2
3023	2
3024	4
3025	4
3026	2
3027	3
3028	7
3029	3
3030	4
3031	1
3032	1
3033	2
3034	5
3035	2
3036	2
3037	2
3038	4
3039	3
3040	3
3041	4
3042	3
3043	5
3044	2
3045	4
3046	2
3047	3
3048	4
3049	2
3050	1
3051	0
3052	1
3053	2
3054	2
3055	2
3056	4
3057	3
3058	1
3059	1
3060	2
3061	1
3062	4
3063	2
3064	5
3065	4
3066	2
3067	2
3068	0
3069	4
3070	4
3071	3
3072	3
3073	2
3074	2
3075	1
3076	6
3077	5
3078	3
3079	3
3080	2
3081	2
3082	3
3083	4
3084	2
3085	1
3086	4
3087	5
3088	4
3089	4
3090	0
3091	3
3092	1
3093	0
3094	3
3095	2
3096	3
3097	2
3098	1
3099	3
3100	5
3101	1
3102	0
3103	3
3104	2
3105	0
3106	3
3107	6
3108	3
3109	5
3110	3
3111	1
3112	1
3113	1
3114	3
3115	2
3116	1
3117	3
3118	4
3119	2
3120	2
3121	2
3122	3
3123	2
3124	0
3125	4
3126	3
3127	1
3128	2
3129	3
3130	3
3131	3
3132	1
3133	3
3134	2
3135	5
3136	2
3137	1
3138	3
3139	5
3140	3
3141	1
3142	2
3143	1
3144	6
3145	8
3146	7
3147	13
3148	20
3149	18
3150	18
3151	18
3152	4
3153	2
3154	1
3155	1
3156	1
3157	3
3158	0
3159	1
3160	2
3161	0
3162	3
3163	2
3164	3
3165	6
3166	5
3167	3
3168	6
3169	5
3170	2
3171	3
3172	2
3173	4
3174	3
3175	2
3176	6
3177	2
3178	3
3179	0
3180	4
3181	2
3182	2
3183	1
3184	2
3185	2
3186	0
3187	1
3188	2
3189	3
3190	2
3191	3
3192	5
3193	2
3194	5
3195	4
3196	1
3197	6
3198	3
3199	4
3200	3
3201	3
3202	3
3203	4
3204	4
3205	6
3206	4
3207	2
3208	3
3209	6
3210	1
3211	7
3212	0
3213	2
3214	1
3215	1
3216	2
3217	6
3218	2
3219	0
3220	2
3221	1
3222	1
3223	0
3224	3
3225	5
3226	3
3227	1
3228	1
3229	4
3230	1
3231	3
3232	1
3233	1
3234	4
3235	2
3236	3
3237	1
3238	1
3239	4
3240	5
3241	5
3242	4
3243	5
3244	5
3245	4
3246	3
3247	0
3248	2
3249	5
3250	4
3251	2
3252	2
3253	1
3254	3
3255	4
3256	4
3257	5
3258	4
3259	5
3260	3
3261	3
3262	9
3263	2
3264	2
3265	1
3266	3
3267	4
3268	1
3269	2
3270	5
3271	0
3272	2
3273	4
3274	2
3275	7
3276	4
3277	1
3278	4
3279	1
3280	3
3281	0
3282	3
3283	5
3284	2
3285	3
3286	2
3287	5
3288	2
3289	1
3290	2
3291	2
3292	1
3293	4
3294	2
3295	3
3296	2
3297	2
3298	4
3299	2
3300	1
3301	0
3302	4
3303	4
3304	4
3305	3
3306	0
3307	1
3308	4
3309	2
3310	2
3311	0
3312	3
3313	3
3314	3
3315	4
3316	2
3317	3
3318	1
3319	0
3320	4
3321	3
3322	3
3323	2
3324	4
3325	1
3326	5
3327	2
3328	3
3329	3
3330	2
3331	2
3332	3
3333	3
3334	1
3335	0
3336	1
3337	4
3338	3
3339	5
3340	4
3341	6
3342	2
3343	4
3344	2
3345	4
3346	3
3347	1
3348	1
3349	3
3350	5
3351	1
3352	5
3353	3
3354	1
3355	1
3356	3
3357	6
3358	2
3359	1
3360	2
3361	3
3362	2
3363	1
3364	3
3365	2
3366	0
3367	3
3368	6
3369	4
3370	2
3371	1
3372	2
3373	1
3374	3
3375	2
3376	4
3377	1
3378	2
3379	4
3380	3
3381	2
3382	3
3383	0
3384	1
3385	5
3386	2
3387	2
3388	2
3389	4
3390	1
3391	4
3392	3
3393	4
3394	2
3395	2
3396	3
3397	1
3398	1
3399	4
3400	3
3401	2
3402	3
3403	3
3404	2
3405	1
3406	3
3407	3
3408	1
3409	2
3410	4
3411	1
3412	1
3413	3
3414	1
3415	6
3416	6
3417	7
3418	1
3419	4
3420	3
3421	0
3422	2
3423	2
3424	1
3425	1
3426	1
3427	4
3428	0
3429	2
3430	0
3431	3
3432	2
3433	2
3434	4
3435	3
3436	3
3437	3
3438	1
3439	2
3440	1
3441	3
3442	2
3443	0
3444	3
3445	0
3446	3
3447	4
3448	5
3449	0
3450	1
3451	2
3452	0
3453	2
3454	2
3455	1
3456	2
3457	2
3458	1
3459	0
3460	0
3461	3
3462	2
3463	2
3464	4
3465	2
3466	2
3467	2
3468	3
3469	4
3470	1
3471	5
3472	3
3473	4
3474	0
3475	2
3476	1
3477	0
3478	0
3479	1
3480	2
3481	3
3482	0
3483	4
3484	0
3485	3
3486	3
3487	0
3488	3
3489	2
3490	4
3491	3
3492	4
3493	1
3494	3
3495	3
3496	5
3497	6
3498	5
3499	0
3500	4
3501	2
3502	3
3503	1
3504	1
3505	1
3506	4
3507	1
3508	0
3509	0
3510	4
3511	0
3512	2
3513	1
3514	1
3515	4
3516	2
3517	2
3518	0
3519	2
3520	0
3521	4
3522	1
3523	0
3524	0
3525	1
3526	0
3527	2
3528	3
3529	1
3530	1
3531	1
3532	2
3533	1
3534	5
3535	2
3536	1
3537	3
3538	0
3539	3
3540	1
3541	1
3542	4
3543	1
3544	1
3545	0
3546	1
3547	0
3548	2
3549	2
3550	2
3551	0
3552	3
3553	1
3554	1
3555	2
3556	0
3557	3
3558	2
3559	1
3560	2
3561	0
3562	2
3563	1
3564	0
3565	1
3566	1
3567	1
3568	3
3569	2
3570	1
3571	1
3572	0
3573	4
3574	2
3575	1
3576	1
3577	1
3578	2
3579	4
3580	1
3581	0
3582	1
3583	1
3584	0
3585	0
3586	2
3587	2
3588	0
3589	1
3590	2
3591	1
3592	1
3593	0
3594	1
3595	1
3596	0
3597	0
3598	2
3599	0
3600	1
3601	2
3602	1
3603	1
3604	3
3605	2
3606	2
3607	2
3608	1
3609	0
3610	1
3611	2
3612	4
3613	2
3614	2
3615	1
3616	0
3617	0
3618	0
3619	5
3620	2
3621	1
3622	3
3623	0
3624	2
3625	0
3626	0
3627	3
3628	2
3629	1
3630	2
3631	2
3632	0
3633	2
3634	0
3635	1
3636	2
3637	0
3638	2
3639	1
3640	2
3641	2
3642	2
3643	0
3644	0
3645	0
3646	2
3647	0
3648	2
3649	1
3650	2
3651	0
3652	3
3653	0
3654	1
3655	0
3656	0
3657	0
3658	3
3659	0
3660	2
3661	1
3662	1
3663	1
3664	0
3665	0
3666	0
3667	1
3668	1
3669	1
3670	0
3671	2
3672	2
3673	0
3674	1
3675	1
3676	0
3677	2
3678	0
3679	1
3680	0
3681	1
3682	0
3683	2
3684	2
3685	2
3686	0
3687	2
3688	1
3689	1
3690	0
3691	4
3692	0
3693	1
3694	2
3695	1
3696	0
3697	0
3698	1
3699	1
3700	1
3701	3
3702	0
3703	2
3704	0
3705	2
3706	0
3707	2
3708	2
3709	2
3710	0
3711	0
3712	1
3713	0
3714	6
3715	2
3716	1
3717	1
3718	2
3719	1
3720	1
3721	1
3722	4
3723	2
3724	4
3725	4
3726	2
3727	0
3728	0
3729	3
3730	5
3731	10
3732	23
3733	47
3734	66
3735	75
3736	60
3737	43
3738	26
3739	17
3740	7
3741	0
3742	1
3743	1
3744	0
3745	0
3746	0
3747	0
3748	1
3749	1
3750	0
3751	0
3752	1
3753	0
3754	1
3755	1
3756	2
3757	0
3758	0
3759	0
3760	0
3761	0
3762	1
3763	0
3764	1
3765	2
3766	1
3767	0
3768	2
3769	2
3770	0
3771	0
3772	0
3773	0
3774	0
3775	0
3776	1
3777	0
3778	0
3779	0
3780	0
3781	1
3782	0
3783	0
3784	0
3785	1
3786	0
3787	0
3788	0
3789	0
3790	0
3791	0
3792	0
3793	0
3794	1
3795	0
3796	0
3797	1
3798	1
3799	0
3800	1
3801	1
3802	0
3803	0
3804	0
3805	1
3806	0
3807	0
3808	0
3809	0
3810	0
3811	1
3812	0
3813	1
3814	0
3815	0
3816	0
3817	1
3818	0
3819	0
3820	0
3821	0
3822	0
3823	0
3824	0
3825	1
3826	0
3827	0
3828	1
3829	0
3830	1
3831	0
3832	1
3833	0
3834	0
3835	0
3836	1
3837	1
3838	0
3839	0
3840	0
3841	0
3842	0
3843	0
3844	1
3845	0
3846	0
3847	0
3848	0
3849	1
3850	0
3851	0
3852	0
3853	0
3854	0
3855	0
3856	0
3857	0
3858	0
3859	0
3860	0
3861	0
3862	0
3863	0
3864	0
3865	0
3866	0
3867	0
3868	2
3869	0
3870	1
3871	0
3872	0
3873	0
3874	2
3875	0
3876	0
3877	0
3878	0
3879	0
3880	0
3881	0
3882	0
3883	0
3884	0
3885	0
3886	1
3887	0
3888	0
3889	0
3890	0
3891	0
3892	1
3893	0
3894	0
3895	0
3896	0
3897	0
3898	1
3899	0
3900	0
3901	0
3902	0
3903	0
3904	0
3905	0
3906	0
3907	0
3908	0
3909	0
3910	0
3911	0
3912	1
3913	0
3914	0
3915	0
3916	0
3917	0
3918	0
3919	1
3920	0
3921	0
3922	0
3923	0
3924	0
3925	0
3926	0
3927	0
3928	0
3929	0
3930	0
3931	0
3932	0
3933	0
3934	0
3935	0
3936	0
3937	0
3938	0
3939	0
3940	0
3941	0
3942	0
3943	0
3944	0
3945	0
3946	0
3947	0
3948	0
3949	0
3950	0
3951	0
3952	0
3953	0
3954	0
3955	0
3956	0
3957	0
3958	0
3959	0
3960	0
3961	0
3962	0
3963	0
3964	0
3965	0
3966	0
3967	0
3968	0
3969	0
3970	0
3971	0
3972	0
3973	0
3974	0
3975	0
3976	0
3977	0
3978	0
3979	0
3980	0
3981	0
3982	0
3983	0
3984	0
3985	0
3986	0
3987	0
3988	0
3989	0
3990	0
3991	0
3992	0
3993	0
3994	0
3995	0
3996	0
3997	0
3998	0
3999	0
4000	0
4001	0
4002	0
4003	0
4004	0
4005	0
4006	0
4007	0
4008	0
4009	0
4010	0
4011	0
4012	0
4013	0
4014	0
4015	0
4016	0
4017	0
4018	0
4019	0
4020	0
4021	0
4022	0
4023	0
4024	0
4025	0
4026	0
4027	0
4028	0
4029	0
4030	0
4031	0
4032	0
4033	0
4034	0
4035	0
4036	0
4037	0
4038	0
4039	0
4040	0
4041	0
4042	0
4043	0
4044	0
4045	0
4046	0
4047	0
4048	0
4049	0
4050	0
4051	0
4052	0
4053	0
4054	0
4055	0
4056	0
4057	0
4058	0
4059	0
4060	0
4061	0
4062	0
4063	0
4064	0
4065	0
4066	0
4067	0
4068	0
4069	0
4070	0
4071	0
4072	0
4073	0
4074	0
4075	0
4076	0
4077	0
4078	0
4079	0
4080	0
4081	0
4082	0
4083	0
4084	0
4085	0
4086	0
4087	0
4088	0
4089	0
4090	0
4091	0
4092	0
4093	0
4094	0
4095	0
